day,time,value
2022-08-01,20,90.000000
2022-08-01,21,90.000000
2022-08-01,22,90.000000
2022-08-01,23,95.000000
2022-08-02,0,95.000000
2022-08-02,1,95.000000
2022-08-02,2,95.000000
2022-08-02,3,95.000000
2022-08-02,4,95.000000
2022-08-02,5,95.000000
2022-08-02,6,95.000000
2022-08-02,7,95.000000
2022-08-02,8,95.000000
2022-08-02,9,90.000000
2022-08-02,10,90.000000
2022-08-02,11,85.000000
2022-08-02,12,80.000000
2022-08-02,13,75.000000
2022-08-02,14,70.000000
2022-08-02,15,70.000000
2022-08-02,16,70.000000
2022-08-02,17,75.000000
2022-08-02,18,75.000000
2022-08-02,19,80.000000
2022-08-02,20,85.000000
2022-08-02,21,90.000000
2022-08-02,22,90.000000
2022-08-02,23,95.000000
2022-08-03,0,90.000000
2022-08-03,1,95.000000
2022-08-03,2,95.000000
2022-08-03,3,95.000000
2022-08-03,4,95.000000
2022-08-03,5,95.000000
2022-08-03,6,95.000000
2022-08-03,7,95.000000
2022-08-03,8,90.000000
2022-08-03,9,80.000000
2022-08-03,10,75.000000
2022-08-03,11,70.000000
2022-08-03,12,65.000000
2022-08-03,13,60.000000
2022-08-03,14,60.000000
2022-08-03,15,60.000000
2022-08-03,16,60.000000
2022-08-03,17,65.000000
2022-08-03,18,70.000000
2022-08-03,19,75.000000
2022-08-03,20,80.000000
2022-08-03,21,85.000000
2022-08-03,22,90.000000
2022-08-03,23,90.000000
2022-08-04,0,95.000000
2022-08-04,1,95.000000
2022-08-04,2,95.000000
2022-08-04,3,95.000000
2022-08-04,4,95.000000
2022-08-04,5,95.000000
2022-08-04,6,95.000000
2022-08-04,7,90.000000
2022-08-04,8,90.000000
2022-08-04,9,90.000000
2022-08-04,10,85.000000
2022-08-04,11,80.000000
2022-08-04,12,80.000000
2022-08-04,13,75.000000
2022-08-04,14,75.000000
2022-08-04,15,75.000000
2022-08-04,16,75.000000
2022-08-04,17,75.000000
2022-08-04,18,75.000000
2022-08-04,19,80.000000
2022-08-04,20,85.000000
2022-08-04,21,90.000000
2022-08-04,22,95.000000
2022-08-04,23,95.000000
2022-08-05,0,95.000000
2022-08-05,1,95.000000
2022-08-05,2,95.000000
2022-08-05,3,95.000000
2022-08-05,4,95.000000
2022-08-05,5,95.000000
2022-08-05,6,95.000000
2022-08-05,7,95.000000
2022-08-05,8,90.000000
2022-08-05,9,90.000000
2022-08-05,10,90.000000
2022-08-05,11,85.000000
2022-08-05,12,80.000000
2022-08-05,13,75.000000
2022-08-05,14,75.000000
2022-08-05,15,75.000000
2022-08-05,16,75.000000
2022-08-05,17,75.000000
2022-08-05,18,80.000000
2022-08-05,19,85.000000
2022-08-05,20,90.000000
2022-08-05,21,90.000000
2022-08-05,22,95.000000
2022-08-05,23,95.000000
2022-08-06,0,95.000000
2022-08-06,1,95.000000
2022-08-06,2,95.000000
2022-08-06,3,95.000000
2022-08-06,4,95.000000
2022-08-06,5,95.000000
2022-08-06,6,95.000000
2022-08-06,7,90.000000
2022-08-06,8,90.000000
2022-08-06,9,85.000000
2022-08-06,10,85.000000
2022-08-06,11,80.000000
2022-08-06,12,80.000000
2022-08-06,13,75.000000
2022-08-06,14,75.000000
2022-08-06,15,75.000000
2022-08-06,16,75.000000
2022-08-06,17,75.000000
2022-08-06,18,75.000000
2022-08-06,19,80.000000
2022-08-06,20,85.000000
2022-08-06,21,90.000000
2022-08-06,22,95.000000
2022-08-06,23,95.000000
2022-08-07,0,95.000000
2022-08-07,1,95.000000
2022-08-07,2,95.000000
2022-08-07,3,95.000000
2022-08-07,4,95.000000
2022-08-07,5,95.000000
2022-08-07,6,95.000000
2022-08-07,7,90.000000
2022-08-07,8,90.000000
2022-08-07,9,85.000000
2022-08-07,10,80.000000
2022-08-07,11,75.000000
2022-08-07,12,75.000000
2022-08-07,13,70.000000
2022-08-07,14,70.000000
2022-08-07,15,70.000000
2022-08-07,16,70.000000
2022-08-07,17,70.000000
2022-08-07,18,75.000000
2022-08-07,19,80.000000
2022-08-07,20,85.000000
2022-08-07,21,85.000000
2022-08-07,22,90.000000
2022-08-07,23,90.000000
2022-08-08,0,90.000000
2022-08-08,1,95.000000
2022-08-08,2,95.000000
