day,time,weekday,1시간기온,1시간강수량,일최고기온,일최저기온,중앙P/P_석사,전기전자컴퓨터공학동_석사,신소재공학_석사,생명과학동_석사,기계공학동_석사,LG도서관_석사,창업B동_석사,금호관_석사,"냉각수순환펌프1,2,3_석사","냉각수순환펌프4,5,6_석사",기혼자아파트E동_석사,기숙사9동_석사,고등광/극초단_석사,신소재공학동(E)_석사,전기전자컴퓨터공학동(E)_석사,생명과학동(E)_석사,기계공학동(E)_석사,LG도서관(E)_석사,중앙P/P(E)_석사,고등광연구소(E)_석사,신재생에너지동_학사,대학B동_학사,대학기숙사A동_학사,제2학생회관_학사,학사P/P_학사,교원아파트_학사,대학C동_학사,중앙연구기기센터_학사,대학A동_학사,다산빌딩_학사,산학협력연구동_학사,신재생에너지동(E)_학사,대학B동(E)_학사,대학기숙사A동(E)_학사,학사P/P(E)_학사,제2학생회관(E)_학사,교원아파트(E)_학사,대학C동(E)_학사,중앙연구기기센터(E)_학사,대학A동(E)_학사,다산빌딩(E)_학사,산학협력연구동(E)_학사
2022-07-17,23,Sunday,25.0,0.0,32.0,24.0,162.5,437.9,425.4,446.8,114.8,277.8,19.9,55.5,0.0,0.0,358.9,68.1,784.0,35.2,114.1,96.0,14.7,43.4,82.1,51.1,934.1,238.0,153.9,59.9,68.3,84.8,180.0,332.0,31.8,531.6,0.0,99.3,37.1,35.8,36.2,26.8,27.0,31.8,56.1,15.8,52.8,16.3
2022-07-18,0,Monday,25.0,0.0,32.0,22.0,145.3,430.1,408.4,496.0,120.0,275.1,11.8,54.9,0.0,0.0,347.8,72.4,822.4,30.9,118.3,98.3,16.6,40.2,82.0,53.4,953.5,230.0,153.6,66.2,66.9,68.5,173.0,307.9,33.4,525.9,0.0,101.0,24.6,25.2,35.8,37.0,26.5,17.1,49.3,14.4,54.5,17.7
2022-07-18,1,Monday,25.0,0.0,32.0,22.0,150.0,421.3,412.8,438.7,112.2,246.0,21.4,58.0,0.0,0.0,332.5,55.0,770.4,34.2,118.2,99.5,7.9,33.4,62.3,53.4,928.3,231.5,141.9,57.6,72.7,63.7,177.3,311.6,29.4,507.4,0.0,91.9,31.0,37.9,59.5,32.3,26.5,16.8,48.3,20.9,46.5,18.1
2022-07-18,2,Monday,25.0,0.0,32.0,22.0,132.4,401.7,400.2,417.8,108.6,246.8,19.4,52.9,0.0,0.0,290.0,46.6,745.3,33.8,111.2,99.3,6.2,35.1,58.6,52.6,894.3,228.9,122.9,51.4,64.9,47.2,171.7,306.7,28.5,514.8,0.0,79.9,24.3,35.5,36.7,24.1,22.9,16.9,47.5,14.6,35.8,17.4
2022-07-18,3,Monday,25.0,2.0,32.0,22.0,130.0,399.6,381.4,475.4,104.5,237.1,19.9,54.7,0.0,0.0,240.4,42.9,702.5,34.1,109.9,102.5,5.9,35.3,56.3,50.5,865.3,214.3,127.8,56.2,63.5,43.9,174.4,305.7,31.8,487.9,0.0,79.4,24.6,30.1,38.2,24.2,16.3,16.3,57.9,14.5,41.4,17.4
2022-07-18,4,Monday,24.0,5.0,32.0,22.0,136.1,398.4,383.7,386.1,95.7,258.4,36.8,54.0,0.0,0.0,231.0,36.4,761.2,33.6,110.8,97.7,3.1,34.9,69.3,51.1,839.1,206.0,104.1,61.8,62.8,45.1,173.6,328.5,31.0,478.8,0.0,78.8,22.7,39.6,44.7,21.4,15.0,16.2,47.4,12.3,35.5,17.6
2022-07-18,5,Monday,24.0,3.0,32.0,22.0,117.7,409.9,372.2,405.8,95.0,239.2,28.5,53.4,0.0,0.0,224.0,37.0,721.2,28.5,108.8,95.8,0.0,31.9,59.8,51.0,841.4,224.8,103.1,119.1,68.1,39.2,175.3,306.3,30.8,482.1,0.0,79.6,25.0,20.1,46.9,28.3,23.7,15.5,47.0,17.3,35.4,17.7
2022-07-18,6,Monday,24.0,3.0,32.0,22.0,102.0,417.1,365.3,440.9,107.4,248.7,22.4,52.8,0.0,0.0,238.0,37.9,731.5,29.7,110.0,105.1,14.7,35.5,75.6,61.0,848.7,222.9,100.4,149.8,65.0,48.2,181.4,301.5,43.1,478.9,0.0,102.4,34.5,25.5,21.0,32.9,30.8,15.8,47.5,20.7,44.7,20.6
2022-07-18,7,Monday,25.0,4.0,32.0,22.0,105.7,407.0,379.4,495.4,112.9,276.0,52.7,61.4,210.3,285.6,265.9,44.0,746.2,33.4,113.5,138.2,14.9,67.0,130.7,67.0,866.8,246.4,111.0,189.1,63.6,59.6,197.4,296.0,73.3,493.9,0.0,102.1,38.0,28.4,20.8,32.8,43.1,32.5,60.5,29.3,53.3,20.3
2022-07-18,8,Monday,25.0,5.0,32.0,22.0,173.0,471.4,403.2,586.0,172.9,304.3,52.7,61.4,209.9,138.5,326.1,68.9,825.9,40.3,123.3,172.6,17.8,79.1,148.9,87.1,967.5,293.1,104.4,204.9,81.6,62.2,197.0,303.8,72.7,534.0,0.0,121.1,40.6,41.5,33.4,39.3,41.8,32.9,60.7,31.1,63.7,21.8
2022-07-18,9,Monday,25.0,3.0,32.0,22.0,163.5,483.9,456.2,628.9,185.6,327.6,47.1,75.5,209.7,137.3,344.0,63.7,930.3,43.3,132.3,185.9,20.4,89.8,128.5,100.2,1055.5,370.8,124.2,230.6,86.3,57.7,216.5,333.1,97.4,612.2,0.0,139.5,50.4,37.4,32.5,44.7,34.8,34.1,69.6,35.1,93.8,28.3
2022-07-18,10,Monday,26.0,4.0,32.0,22.0,183.0,506.9,476.1,651.5,185.4,319.8,49.5,69.4,209.7,137.3,329.8,61.8,931.3,54.2,134.5,202.8,22.0,93.4,138.4,107.8,1120.2,372.0,115.2,199.8,83.3,58.8,221.9,324.9,110.0,610.8,0.0,148.8,55.4,36.1,23.9,51.2,36.3,35.2,63.6,34.6,88.0,26.8
2022-07-18,11,Monday,26.0,0.0,32.0,22.0,180.8,495.1,475.6,628.6,203.3,317.4,44.9,64.2,210.1,137.7,308.0,69.1,935.5,47.1,136.3,212.9,21.1,86.7,212.8,105.4,1119.6,363.5,131.1,220.8,80.6,70.7,226.5,339.8,93.0,612.8,0.0,144.5,54.9,36.9,24.8,42.0,26.3,35.2,67.8,31.9,83.6,29.7
2022-07-18,12,Monday,26.0,0.0,32.0,22.0,124.8,494.5,469.1,657.8,195.1,327.2,59.4,68.0,210.2,137.6,314.8,58.1,993.3,45.8,137.3,206.7,20.6,93.1,201.7,104.2,1122.4,366.1,124.6,225.3,79.9,70.7,215.2,318.7,98.6,604.9,0.0,144.5,57.5,38.3,48.4,55.7,46.8,34.3,70.2,31.9,85.5,29.8
2022-07-18,13,Monday,27.0,2.0,32.0,22.0,160.8,501.1,501.5,626.8,215.5,324.6,57.0,64.5,209.9,137.7,334.3,60.7,909.4,55.5,141.7,210.3,22.0,90.4,162.5,121.4,1184.7,365.5,132.1,202.9,83.3,68.4,217.5,306.5,81.0,656.1,0.0,148.7,53.9,39.2,26.1,33.5,33.2,37.4,69.0,31.7,91.2,27.3
2022-07-18,14,Monday,28.0,5.0,32.0,22.0,279.0,502.7,519.2,653.7,225.9,348.1,60.0,73.7,209.9,137.1,246.1,47.7,942.4,52.8,151.4,204.5,22.9,92.8,112.2,106.5,1181.5,370.4,129.1,213.3,80.6,64.3,232.4,343.6,91.5,655.0,4.6,175.4,52.1,43.8,31.8,38.0,32.6,35.4,69.9,26.9,91.7,21.4
2022-07-18,15,Monday,28.0,6.0,32.0,22.0,170.7,508.9,511.7,622.3,220.3,333.2,62.8,63.5,210.1,137.3,244.6,53.6,902.3,53.1,146.0,203.0,22.7,87.6,140.6,99.7,1147.7,353.8,133.5,209.9,80.9,65.1,217.7,310.7,96.3,641.3,25.8,154.0,63.7,36.8,28.4,42.4,27.6,36.8,64.9,33.5,95.7,20.1
2022-07-18,16,Monday,27.0,9.0,32.0,22.0,185.3,503.6,492.6,665.9,213.0,334.4,62.5,66.7,210.1,137.6,246.4,53.6,934.1,48.6,141.6,198.7,22.6,97.1,139.7,98.1,1154.1,366.5,120.3,206.2,79.9,74.5,221.4,329.2,90.7,645.0,0.0,150.8,52.5,31.0,29.9,39.0,35.9,33.6,67.7,31.2,93.9,23.2
2022-07-18,17,Monday,27.0,9.0,32.0,22.0,157.5,496.8,473.8,600.3,207.6,320.5,64.1,75.5,0.0,0.0,262.8,51.2,896.5,53.0,140.0,174.1,20.8,86.3,151.1,96.7,1153.9,358.5,130.5,210.0,76.0,79.0,219.8,329.8,60.3,657.4,0.0,153.2,51.7,41.5,26.7,53.9,39.9,33.5,56.4,27.9,98.0,21.0
2022-07-18,18,Monday,27.0,12.0,32.0,22.0,147.4,471.5,471.2,585.7,163.3,288.8,34.8,58.9,0.0,0.0,357.0,53.7,845.4,47.2,129.4,158.8,18.2,82.1,151.7,72.1,1099.2,310.9,144.5,202.5,66.5,105.0,200.1,325.0,58.0,640.1,0.0,149.1,49.7,48.2,22.1,51.3,28.3,32.5,55.3,29.5,87.2,20.3
2022-07-18,19,Monday,27.0,6.0,32.0,22.0,177.6,480.6,442.6,519.1,134.9,291.3,38.0,53.1,0.0,0.0,370.8,53.9,818.9,43.3,128.9,122.4,22.6,71.9,88.1,65.8,1044.4,294.4,158.0,131.9,61.7,105.0,198.4,333.6,44.2,602.1,0.0,127.6,42.2,44.5,38.8,46.0,36.9,35.3,65.5,28.2,73.7,17.6
2022-07-18,20,Monday,27.0,0.0,32.0,22.0,180.7,476.9,454.3,559.3,133.1,303.4,53.6,53.7,0.0,0.0,381.7,59.5,847.3,46.5,132.4,121.1,21.2,77.7,94.8,69.0,1055.6,297.6,163.3,109.6,62.0,105.7,203.0,322.4,39.0,614.5,0.0,121.1,45.3,36.2,58.3,48.3,35.3,36.1,65.8,29.8,72.0,18.5
2022-07-18,21,Monday,27.0,0.0,32.0,22.0,178.1,476.1,451.3,483.9,123.9,284.8,24.4,51.6,0.0,0.0,336.2,82.9,800.0,39.6,128.9,104.0,11.2,51.1,90.1,65.6,1029.0,297.0,161.5,80.2,68.7,101.5,204.1,322.7,39.5,587.2,0.0,126.7,44.4,47.7,39.7,33.1,41.9,32.1,50.2,30.0,66.4,21.1
2022-07-18,22,Monday,26.0,0.0,32.0,22.0,166.3,472.7,433.8,482.5,116.6,277.2,33.1,49.4,0.0,0.0,356.8,69.2,815.1,43.0,126.6,103.9,8.2,48.2,86.7,65.8,1019.7,301.1,168.2,67.4,65.0,99.5,190.4,314.6,35.9,585.2,0.0,113.3,43.3,37.8,39.4,33.6,34.6,37.8,60.1,15.4,59.2,18.5
2022-07-18,23,Monday,26.0,0.0,32.0,22.0,164.7,459.4,422.1,514.9,114.4,271.5,22.3,49.9,0.0,0.0,364.1,64.7,829.2,32.1,125.9,103.5,10.0,44.5,90.8,58.5,970.8,285.4,174.9,67.8,61.0,90.1,194.1,312.2,34.2,580.8,0.0,108.3,41.0,35.0,37.7,22.1,27.9,19.3,59.8,15.2,60.0,18.5
2022-07-19,0,Tuesday,25.0,0.0,31.0,24.0,165.3,440.2,415.0,441.9,112.8,266.8,32.9,48.6,0.0,0.0,345.8,65.7,794.2,37.3,128.0,105.4,15.6,43.0,80.0,58.2,944.3,258.5,153.5,69.4,64.5,90.0,191.3,348.6,33.2,547.7,0.0,100.9,26.9,50.1,35.7,25.1,27.0,19.9,49.3,15.1,56.1,18.6
2022-07-19,1,Tuesday,25.0,0.0,31.0,24.0,165.8,444.1,414.2,444.1,107.5,254.9,31.8,48.1,0.0,0.0,320.4,54.7,776.1,36.0,121.8,99.6,14.7,38.1,74.7,59.2,953.7,262.6,134.2,70.3,66.3,65.3,197.2,334.5,29.2,529.9,0.0,94.5,25.5,35.0,42.7,21.7,29.0,15.8,48.8,15.0,49.2,18.4
2022-07-19,2,Tuesday,25.0,0.0,31.0,24.0,154.3,416.9,403.1,428.6,102.1,249.0,21.4,48.5,0.0,0.0,280.2,47.5,796.6,37.6,120.8,100.2,6.3,38.2,77.6,53.0,953.7,252.3,124.7,60.8,60.3,58.0,197.4,318.7,32.2,522.8,0.0,89.0,24.5,37.5,45.4,22.2,26.9,15.7,48.2,14.9,46.9,18.8
2022-07-19,3,Tuesday,25.0,0.0,31.0,24.0,148.4,424.8,392.2,481.7,99.6,240.7,29.1,48.1,0.0,0.0,246.3,42.3,822.6,35.0,114.1,100.2,14.1,39.8,63.2,51.6,931.8,233.8,114.8,64.7,63.2,51.7,184.1,314.1,27.8,536.3,0.0,89.5,24.2,35.6,38.1,24.1,16.0,17.1,49.1,14.6,45.7,18.5
2022-07-19,4,Tuesday,24.0,0.0,31.0,24.0,148.4,421.5,387.4,414.1,96.6,262.4,29.1,48.5,0.0,0.0,229.2,39.5,739.9,31.7,115.1,99.6,2.5,33.6,73.3,51.9,912.9,224.3,113.2,66.8,65.5,49.2,186.5,310.7,35.0,517.0,0.0,81.3,22.7,34.0,35.1,22.0,15.0,15.5,49.1,12.2,44.8,19.4
2022-07-19,5,Tuesday,24.0,0.0,31.0,24.0,134.6,431.0,384.1,403.1,94.5,240.7,47.4,52.3,0.0,0.0,226.2,36.7,764.2,28.5,120.8,99.5,0.0,34.4,57.6,51.0,925.7,215.5,123.0,143.8,64.4,48.7,188.1,334.2,32.1,515.1,0.0,81.1,27.4,20.6,18.6,30.9,21.7,14.8,48.3,15.8,44.5,18.4
2022-07-19,6,Tuesday,24.0,0.0,31.0,24.0,109.2,441.7,393.0,472.0,98.1,210.6,30.2,48.2,0.0,0.0,233.7,36.7,743.9,31.2,120.4,107.8,14.7,41.9,74.6,62.3,905.2,223.2,113.1,175.5,65.4,53.8,182.2,334.2,29.7,525.5,0.0,84.9,25.3,18.7,21.8,35.2,26.5,15.2,48.1,15.0,40.3,23.4
2022-07-19,7,Tuesday,25.0,0.0,31.0,24.0,113.5,457.7,403.2,489.8,125.6,285.7,27.3,53.3,214.5,138.3,273.4,44.3,760.1,35.5,121.6,137.5,9.0,57.5,106.8,74.8,916.3,244.3,117.6,181.6,66.1,67.9,198.7,311.5,33.8,549.8,6.9,90.8,39.3,23.3,36.6,34.0,31.6,33.4,49.1,19.4,46.7,20.5
2022-07-19,8,Tuesday,26.0,0.0,31.0,24.0,157.6,480.6,430.2,543.3,201.2,306.3,35.8,67.8,209.9,138.2,301.6,64.6,835.8,39.4,131.5,203.8,17.7,84.0,140.7,85.7,1097.7,298.9,124.8,222.2,93.1,74.2,204.9,280.4,58.4,587.5,41.8,115.3,45.1,37.2,55.1,42.0,45.6,33.2,61.6,26.8,63.6,37.8
2022-07-19,9,Tuesday,27.0,0.0,31.0,24.0,157.1,489.9,467.1,655.3,219.0,309.4,53.4,65.6,210.2,137.7,329.3,80.7,847.0,49.4,144.1,204.9,23.3,87.2,150.5,122.1,1179.2,375.9,119.3,233.9,82.5,71.2,210.1,269.5,89.9,673.4,61.5,129.7,55.1,44.6,29.4,49.5,33.5,33.1,69.1,28.4,79.8,21.4
2022-07-19,10,Tuesday,28.0,0.0,31.0,24.0,107.4,524.6,500.6,645.3,234.5,347.2,45.4,69.0,210.0,137.9,328.4,72.6,927.5,52.4,145.1,204.0,24.2,87.4,176.2,124.9,1197.8,392.8,128.8,226.7,85.6,65.8,205.7,288.3,97.6,681.8,81.1,142.6,55.3,37.5,21.9,51.7,31.0,39.3,70.5,29.8,86.1,26.5
2022-07-19,11,Tuesday,29.0,0.0,31.0,24.0,123.5,538.9,517.5,590.4,231.9,375.0,57.7,70.6,210.1,137.6,328.4,59.9,942.7,49.2,149.3,203.7,18.1,81.8,196.2,120.1,1232.5,382.3,126.4,241.0,82.3,57.4,212.8,303.3,98.1,681.8,93.1,143.0,57.1,37.2,24.1,51.9,35.3,34.0,65.5,35.0,83.6,20.1
2022-07-19,12,Tuesday,30.0,0.0,31.0,24.0,86.3,551.2,508.9,589.5,228.8,348.5,56.9,67.6,210.1,138.2,369.2,64.1,886.4,56.1,148.8,196.2,23.5,84.8,214.0,114.0,1209.0,382.7,142.5,238.9,82.4,65.4,208.6,272.4,78.1,671.0,103.4,148.8,48.1,50.5,36.7,48.9,34.1,26.2,66.1,25.1,82.3,22.2
2022-07-19,13,Tuesday,31.0,0.0,31.0,24.0,86.1,565.1,539.8,574.5,285.4,357.1,63.1,73.9,209.8,137.8,373.9,60.1,1009.9,53.0,159.7,183.4,29.4,95.9,177.2,121.1,1239.2,377.5,150.0,235.5,82.4,63.8,213.6,200.5,85.7,676.3,98.1,147.4,57.2,37.0,27.6,49.8,57.0,39.0,69.9,35.3,89.7,22.3
2022-07-19,14,Tuesday,31.0,0.0,31.0,24.0,123.7,559.9,551.3,632.1,302.1,349.9,60.4,72.6,210.3,137.7,339.3,52.1,999.6,51.1,164.7,186.3,24.8,100.1,137.3,129.3,1256.4,439.8,144.0,212.7,91.7,61.5,218.7,299.2,84.2,699.5,92.1,156.8,62.4,36.0,26.2,49.3,33.4,39.5,67.8,32.1,100.4,20.7
2022-07-19,15,Tuesday,30.0,0.0,31.0,24.0,57.6,561.6,538.8,597.2,256.9,362.4,45.2,72.9,209.9,137.5,236.8,61.4,983.2,52.1,150.5,192.1,26.3,85.2,124.8,129.1,1254.3,443.5,151.4,217.1,83.3,68.8,219.6,286.6,92.3,699.3,75.5,152.3,55.2,43.6,22.9,46.7,40.9,33.5,68.2,34.4,93.1,20.7
2022-07-19,16,Tuesday,30.0,0.0,31.0,24.0,117.0,540.2,518.8,553.0,246.5,368.9,46.3,69.3,210.0,137.5,209.3,57.6,937.8,49.0,146.1,182.1,25.6,94.3,160.7,119.9,1259.7,393.4,143.8,195.6,82.4,71.8,210.1,305.5,87.3,706.0,56.0,146.5,57.0,42.0,35.7,43.2,36.2,38.5,61.3,33.2,91.3,20.2
2022-07-19,17,Tuesday,30.0,0.0,31.0,24.0,142.5,526.1,492.6,612.9,258.2,322.7,41.3,63.6,0.0,0.0,249.1,53.4,910.4,52.6,147.2,169.8,24.8,88.4,153.1,100.6,1256.4,363.0,154.0,211.8,77.2,68.7,216.4,333.4,78.8,704.8,31.9,139.7,66.4,48.4,29.4,51.3,37.2,33.9,59.9,32.6,85.9,19.2
2022-07-19,18,Tuesday,29.0,0.0,31.0,24.0,154.5,495.4,469.0,548.1,245.3,299.0,50.7,58.0,0.0,0.0,289.8,55.3,830.0,52.6,141.7,163.1,24.5,76.1,142.3,84.3,1150.8,333.5,146.5,196.1,77.2,78.4,214.6,335.4,58.2,650.7,0.0,135.8,57.6,49.6,37.5,43.2,27.2,37.0,53.2,18.4,82.8,22.1
2022-07-19,19,Tuesday,27.0,0.0,31.0,24.0,205.0,483.1,447.5,515.2,160.3,299.4,29.5,54.0,0.0,0.0,299.3,57.7,782.4,48.7,139.3,131.8,22.3,68.5,90.2,74.5,1101.1,314.6,147.4,118.7,66.6,86.6,200.5,339.5,41.8,631.5,0.0,122.2,47.3,46.6,37.6,40.2,45.1,35.7,63.3,26.0,74.0,19.0
2022-07-19,20,Tuesday,26.0,0.0,31.0,24.0,200.1,478.0,437.9,546.7,146.6,293.9,28.5,54.5,0.0,0.0,305.9,57.9,761.5,47.2,131.4,125.4,21.3,68.5,83.9,73.2,1064.2,305.5,136.0,92.1,64.6,84.3,196.0,322.8,45.5,618.1,0.0,128.5,46.5,67.9,54.4,45.4,34.5,34.2,58.7,16.2,71.1,18.7
2022-07-19,21,Tuesday,25.0,0.0,31.0,24.0,175.4,474.9,421.6,476.4,138.0,293.2,43.2,54.1,0.0,0.0,316.4,57.0,730.1,42.1,129.8,104.5,21.2,46.9,89.0,68.5,1031.4,291.0,158.3,86.3,70.8,81.0,191.4,353.1,41.0,614.7,0.0,122.1,48.0,46.9,36.5,45.0,35.8,32.9,62.0,29.5,79.1,18.3
2022-07-19,22,Tuesday,24.0,0.0,31.0,24.0,164.7,440.0,423.6,459.0,132.5,272.8,46.7,48.7,0.0,0.0,353.3,64.5,739.0,39.1,128.8,102.9,20.3,55.0,97.4,68.3,1002.7,284.7,154.1,60.8,67.2,77.7,187.0,316.2,46.7,575.1,0.0,113.7,47.6,49.6,53.2,27.4,35.3,36.8,60.7,17.4,68.1,17.9
2022-07-19,23,Tuesday,24.0,0.0,31.0,24.0,156.3,434.0,413.9,490.9,126.5,269.4,34.4,48.0,0.0,0.0,339.5,60.5,726.1,37.9,124.0,96.7,9.4,50.1,85.4,65.4,956.9,262.4,149.6,72.7,64.3,67.7,186.3,316.6,37.9,548.6,0.0,109.3,36.5,42.5,39.0,41.3,42.8,32.8,63.7,24.6,59.5,17.9
2022-07-20,0,Wednesday,24.0,0.0,31.0,22.0,138.1,423.9,403.9,476.3,119.5,250.1,26.8,48.1,0.0,0.0,320.1,70.6,728.0,36.4,124.8,97.1,16.0,38.7,86.1,64.3,951.9,248.5,131.1,74.5,68.6,60.8,184.5,317.7,28.9,539.4,0.0,106.7,27.7,38.8,36.1,26.1,28.3,30.5,60.7,15.1,57.0,18.6
2022-07-20,1,Wednesday,24.0,0.0,31.0,22.0,148.6,428.5,381.9,451.2,112.6,244.5,31.7,48.1,0.0,0.0,277.8,49.5,732.3,36.2,123.1,100.4,8.4,33.3,66.2,66.5,925.9,231.7,123.6,68.0,71.0,49.6,191.0,312.6,34.3,538.5,0.0,91.2,38.2,36.9,38.5,42.7,28.7,27.4,59.6,15.4,48.4,17.8
2022-07-20,2,Wednesday,24.0,0.0,31.0,22.0,124.4,410.0,373.8,421.9,109.3,265.9,28.2,47.8,0.0,0.0,268.7,42.9,752.7,31.3,116.9,98.9,14.7,31.8,83.5,73.0,920.2,226.0,114.9,63.2,64.1,46.2,191.0,336.8,31.4,521.3,0.0,87.8,25.9,20.8,36.1,24.8,24.4,16.2,53.6,15.3,44.6,18.8
2022-07-20,3,Wednesday,23.0,0.0,31.0,22.0,128.0,397.6,367.0,417.0,100.8,191.5,28.0,47.5,0.0,0.0,244.3,38.6,732.0,37.1,120.6,103.0,6.1,34.0,59.0,69.5,914.4,223.0,110.9,70.9,64.3,44.2,182.6,315.1,39.2,516.9,0.0,80.0,25.3,28.9,36.1,26.7,25.1,16.3,60.4,14.9,36.5,18.0
2022-07-20,4,Wednesday,23.0,0.0,31.0,22.0,128.6,389.1,368.6,411.0,99.6,207.0,30.2,47.2,0.0,0.0,235.6,37.8,734.3,35.5,117.3,100.7,6.4,32.6,65.8,59.7,891.2,222.8,104.7,70.5,64.0,40.6,178.2,313.6,29.4,506.8,0.0,77.3,30.5,28.9,59.5,33.6,15.7,16.1,48.4,13.2,34.6,17.8
2022-07-20,5,Wednesday,23.0,0.0,31.0,22.0,121.9,416.5,370.0,440.7,97.0,189.3,17.8,47.2,0.0,0.0,236.5,36.2,753.6,34.7,121.0,99.0,6.6,31.2,56.7,60.6,873.4,208.0,91.6,129.6,66.0,38.2,180.6,310.6,27.7,485.4,0.0,82.3,27.9,31.1,27.2,29.2,26.6,15.4,48.2,14.9,35.8,18.2
2022-07-20,6,Wednesday,23.0,0.0,31.0,22.0,97.2,431.6,374.9,418.9,101.3,251.2,38.8,48.2,0.0,0.0,223.2,35.2,738.8,29.8,117.7,105.2,14.7,41.4,86.9,65.2,897.2,235.4,93.8,167.9,69.1,49.5,176.8,297.5,39.0,501.3,0.0,95.9,39.4,26.0,20.2,36.0,21.6,15.8,48.2,27.9,36.0,20.8
2022-07-20,7,Wednesday,24.0,0.0,31.0,22.0,74.2,427.2,382.9,441.0,110.3,248.7,38.4,69.4,0.0,0.0,237.1,41.7,714.5,31.8,123.4,131.3,6.7,58.3,116.4,74.9,913.8,246.7,110.8,191.8,68.9,57.5,180.0,295.3,38.7,523.0,15.2,97.4,31.8,27.3,22.9,35.3,34.2,21.6,60.7,15.7,46.5,21.1
2022-07-20,8,Wednesday,24.0,0.0,31.0,22.0,116.9,469.5,437.5,507.1,181.1,305.7,38.9,68.8,219.2,140.0,299.7,61.6,817.3,39.8,130.2,176.9,19.6,77.0,139.8,93.4,1084.4,310.8,127.3,244.1,91.5,60.7,188.4,294.0,70.8,615.0,36.2,119.6,48.8,33.3,29.9,36.4,43.4,32.3,68.1,27.0,68.9,22.4
2022-07-20,9,Wednesday,26.0,0.0,31.0,22.0,128.9,486.9,480.6,618.0,205.0,367.6,49.2,70.3,210.3,138.2,287.7,65.5,930.9,49.4,144.1,192.5,22.8,80.9,159.3,111.2,1164.2,370.5,118.0,243.5,88.8,58.7,190.1,317.2,87.0,658.4,52.7,136.5,56.0,35.9,39.3,43.2,35.9,32.3,69.5,35.1,78.0,22.0
2022-07-20,10,Wednesday,27.0,0.0,31.0,22.0,97.0,507.6,496.4,589.7,208.7,333.6,46.6,68.4,210.3,137.8,258.0,63.9,1007.8,51.4,147.9,191.3,23.9,83.7,169.6,114.7,1164.5,381.9,129.2,229.9,87.6,48.6,200.1,229.6,99.1,654.5,71.4,144.8,56.1,37.0,24.1,37.2,30.3,19.7,63.8,32.4,87.5,21.8
2022-07-20,11,Wednesday,29.0,0.0,31.0,22.0,51.0,540.1,510.5,597.5,217.5,354.5,56.9,72.8,209.9,138.0,247.0,79.9,909.2,52.0,146.3,192.5,25.5,83.8,200.5,114.5,1175.0,385.9,139.9,248.9,91.0,51.6,208.7,172.2,97.1,657.9,84.1,151.5,56.4,40.4,23.7,50.3,26.3,31.6,70.1,28.6,84.9,26.5
2022-07-20,12,Wednesday,30.0,0.0,31.0,22.0,83.4,533.8,510.4,634.3,203.8,365.4,52.3,73.5,210.1,138.3,288.6,64.8,916.8,47.7,152.7,180.3,24.0,98.3,207.2,113.7,1151.6,399.6,162.1,252.6,86.3,57.3,204.3,275.2,87.9,648.0,90.3,150.5,53.4,35.3,42.4,54.0,32.8,39.2,70.6,29.4,90.2,23.4
2022-07-20,13,Wednesday,31.0,0.0,31.0,22.0,125.4,539.1,548.3,657.6,250.8,357.7,42.4,68.1,210.0,138.2,307.9,59.1,967.7,54.6,152.5,217.9,26.0,92.1,164.7,117.4,1242.7,418.7,156.6,212.7,90.5,59.3,205.6,247.7,102.5,708.6,88.7,149.0,53.0,47.3,27.1,33.5,31.2,34.5,72.7,24.0,85.7,29.1
2022-07-20,14,Wednesday,32.0,0.0,31.0,22.0,121.0,545.0,544.7,577.2,300.7,387.0,67.1,72.1,210.0,138.2,229.9,58.6,975.9,50.8,157.7,225.8,25.0,98.5,129.9,123.1,1190.8,405.1,168.9,226.6,92.5,59.0,213.5,214.8,103.1,689.3,83.7,147.1,60.4,35.1,31.1,38.8,33.2,27.6,68.9,34.0,87.8,28.2
2022-07-20,15,Wednesday,32.0,0.0,31.0,22.0,137.1,545.2,541.5,627.2,266.0,370.4,49.8,66.1,210.0,137.8,236.5,55.1,969.8,52.3,156.8,215.7,25.3,89.2,141.7,121.5,1251.7,403.0,152.2,213.7,84.3,71.6,230.4,243.3,95.0,721.4,70.6,154.9,55.7,38.0,24.7,43.0,32.1,31.2,68.4,31.0,95.9,21.3
2022-07-20,16,Wednesday,33.0,0.0,31.0,22.0,161.5,542.7,518.4,642.8,250.8,374.9,61.5,76.6,209.9,137.9,245.8,55.8,971.0,53.2,158.0,189.4,24.0,83.6,187.3,110.2,1268.4,397.5,148.0,199.6,83.9,76.6,230.4,315.4,92.2,733.1,54.3,150.3,56.6,31.1,27.5,39.9,41.3,33.2,70.8,32.8,91.2,20.5
2022-07-20,17,Wednesday,32.0,0.0,31.0,22.0,162.2,533.5,514.1,617.7,261.4,346.9,70.6,65.8,209.7,0.0,265.3,55.2,923.6,52.5,157.2,178.5,24.6,84.1,165.2,110.9,1220.2,363.5,150.4,233.9,78.0,79.4,238.1,336.7,68.0,707.9,15.8,146.1,50.6,37.1,32.6,44.5,33.3,32.9,67.6,29.4,85.9,20.9
