day,time,weekday,1시간기온,1시간강수량,일최고기온,일최저기온,SV-2_석사,SV-5_석사,SV-6_석사,HV-M1_석사,HV-M2_석사,HV-NM_석사,HV-EM_석사,중앙P/P_석사,전기전자컴퓨터공학동_석사,신소재공학_석사,생명과학동_석사,기계공학동_석사,LG도서관_석사,창업B동_석사,금호관_석사,"냉각수순환펌프1,2,3_석사","냉각수순환펌프4,5,6_석사",기혼자아파트E동_석사,기숙사9동_석사,고등광/극초단_석사,신소재공학동(E)_석사,전기전자컴퓨터공학동(E)_석사,생명과학동(E)_석사,기계공학동(E)_석사,LG도서관(E)_석사,중앙P/P(E)_석사,고등광연구소(E)_석사,SV-2_학사,SV-5_학사,SV-6_학사,SV-7_학사,HV-NM1_학사,HV-NM2_학사,고압콘덴샤_학사,신재생에너지동_학사,대학B동_학사,대학기숙사A동_학사,제2학생회관_학사,학사P/P_학사,교원아파트_학사,대학C동_학사,중앙연구기기센터_학사,대학A동_학사,다산빌딩_학사,산학협력연구동_학사,신재생에너지동(E)_학사,대학B동(E)_학사,대학기숙사A동(E)_학사,학사P/P(E)_학사,제2학생회관(E)_학사,교원아파트(E)_학사,대학C동(E)_학사,중앙연구기기센터(E)_학사,대학A동(E)_학사,다산빌딩(E)_학사,산학협력연구동(E)_학사
2022-07-03,4,Sunday,24.0,0.0,33.0,24.0,609.5,132.5,966.5,871.0,860.2,861.4,439.6,393.2,920.5,532.6,109.7,778.4,479.8,684.4,43.7,525.7,45.5,909.4,866.1,674.9,91.0,956.1,866.6,30.3,278.7,891.6,289.2,761.4,761.7,631.8,765.0,192.2,755.4,5.1,152.1,852.6,708.6,661.7,79.0,769.5,692.0,98.3,2198.9,830.2,36.3,819.3,780.9,712.0,754.1,421.8,314.0,931.3,138.7,19.9,633.9,181.1
2022-07-03,5,Sunday,24.0,0.0,33.0,24.0,612.4,134.4,967.5,872.9,861.3,862.9,439.9,393.4,920.9,533.0,110.1,778.5,480.0,684.4,43.8,525.7,45.5,909.6,866.1,675.6,91.1,956.2,866.7,30.3,278.7,891.7,289.3,763.4,763.7,631.8,766.9,192.2,757.3,5.1,152.9,852.8,708.7,661.7,79.1,769.6,692.2,98.5,2198.9,830.7,36.3,819.4,780.9,712.0,754.1,421.8,314.0,931.3,138.7,20.0,633.9,181.1
2022-07-03,6,Sunday,24.0,0.0,33.0,24.0,615.4,136.3,968.6,874.8,862.3,864.5,440.3,393.5,921.3,533.3,110.5,778.6,480.2,684.4,43.8,525.7,45.5,909.9,866.1,676.3,91.1,956.4,866.8,30.3,278.7,891.7,289.3,765.3,765.6,631.8,768.9,192.2,759.3,5.1,153.8,853.0,708.7,661.8,79.1,769.6,692.4,98.8,2198.9,831.2,36.3,819.5,781.0,712.0,754.1,421.8,314.0,931.3,138.8,20.0,634.0,181.1
2022-07-03,7,Sunday,26.0,0.0,33.0,24.0,618.3,138.2,969.6,876.7,863.3,866.1,440.6,393.6,921.6,533.7,110.9,778.7,480.3,684.4,43.9,525.7,45.5,910.1,866.2,676.9,91.1,956.5,866.9,30.3,278.7,891.8,289.4,767.3,767.6,631.8,770.8,192.2,761.2,5.1,154.6,853.2,708.8,661.8,79.2,769.6,692.5,99.0,2198.9,831.7,36.3,819.6,781.0,712.1,754.1,421.8,314.0,931.3,138.8,20.0,634.0,181.1
2022-07-03,8,Sunday,27.0,0.0,33.0,24.0,621.3,140.2,970.6,878.7,864.3,867.7,441.0,393.6,922.0,534.1,111.4,778.8,480.6,684.5,43.9,525.7,45.5,910.3,866.2,677.6,91.1,956.6,867.0,30.3,278.8,891.8,289.4,769.3,769.6,631.8,772.8,192.2,763.2,5.1,155.5,853.4,708.9,661.9,79.2,769.7,692.7,99.3,2199.0,832.2,36.3,819.6,781.0,712.1,754.2,421.9,314.0,931.3,138.9,20.0,634.0,181.1
2022-07-03,9,Sunday,29.0,0.0,33.0,24.0,624.3,142.1,971.7,880.7,865.4,869.2,441.4,393.6,922.3,534.4,111.8,778.9,480.8,684.5,44.0,525.7,45.5,910.5,866.2,678.2,91.2,956.7,867.1,30.3,278.8,891.9,289.5,771.3,771.6,631.8,774.8,192.2,765.2,5.1,156.4,853.6,709.0,662.0,79.3,769.7,692.9,99.5,2199.0,832.7,36.3,819.7,781.0,712.1,754.2,421.9,314.0,931.3,138.9,20.0,634.1,181.1
2022-07-03,10,Sunday,30.0,0.0,33.0,24.0,627.4,144.1,972.8,882.6,866.5,870.7,441.8,393.7,922.7,534.8,112.2,779.0,481.0,684.5,44.0,525.7,45.5,910.7,866.3,678.9,91.2,956.8,867.2,30.3,278.9,892.0,289.5,773.2,773.5,631.8,776.8,192.2,767.2,5.1,157.2,853.8,709.0,662.1,79.3,769.8,693.1,99.6,2199.0,833.2,36.4,819.8,781.0,712.1,754.2,421.9,314.1,931.3,139.0,20.0,634.1,181.1
2022-07-03,11,Sunday,31.0,0.0,33.0,24.0,630.4,146.1,973.9,884.6,867.6,872.3,442.2,393.7,923.1,535.2,112.6,779.1,481.2,684.5,44.1,525.7,45.5,910.9,866.3,679.6,91.2,956.9,867.3,30.3,278.9,892.0,289.6,775.1,775.4,631.8,778.8,192.2,769.1,5.1,158.1,854.1,709.1,662.2,79.4,769.9,693.2,99.7,2199.1,833.8,36.5,819.9,781.1,712.1,754.2,421.9,314.1,931.3,139.0,20.0,634.2,181.1
2022-07-03,12,Sunday,32.0,0.0,33.0,24.0,633.6,148.1,975.0,886.6,868.7,873.9,442.7,393.7,923.5,535.6,113.0,779.2,481.5,684.5,44.1,525.7,45.5,911.1,866.4,680.3,91.2,957.0,867.4,30.3,279.0,892.1,289.7,777.1,777.4,631.8,780.8,192.2,771.2,5.1,159.0,854.3,709.2,662.3,79.5,770.0,693.4,99.8,2199.1,834.3,36.5,820.0,781.1,712.2,754.2,421.9,314.1,931.4,139.0,20.0,634.2,181.2
2022-07-03,13,Sunday,32.0,0.0,33.0,24.0,636.9,150.3,976.2,888.8,869.9,875.6,443.1,393.7,923.9,536.0,113.5,779.3,481.7,684.5,44.2,525.7,45.5,911.4,866.5,681.0,91.3,957.1,867.5,30.3,279.0,892.2,289.7,779.3,779.6,631.8,783.0,192.2,773.4,5.1,160.0,854.5,709.3,662.4,79.5,770.0,693.6,100.0,2199.1,834.9,36.5,820.1,781.1,712.2,754.3,422.0,314.1,931.4,139.1,20.1,634.3,181.2
2022-07-03,14,Sunday,32.0,5.0,33.0,24.0,640.4,152.5,977.4,891.1,871.1,877.4,443.6,393.8,924.3,536.4,113.9,779.5,482.0,684.5,44.2,525.7,45.5,911.7,866.5,681.7,91.3,957.3,867.6,30.3,279.1,892.2,289.8,781.5,781.8,631.8,785.3,192.2,775.6,5.1,160.9,854.8,709.4,662.5,79.6,770.1,693.8,100.2,2199.2,835.4,36.6,820.2,781.1,712.2,754.3,422.0,314.1,931.4,139.1,20.1,634.3,181.2
2022-07-03,15,Sunday,32.0,11.0,33.0,24.0,643.8,154.7,978.6,893.2,872.3,879.1,444.0,393.8,924.7,536.8,114.3,779.6,482.2,684.6,44.3,525.7,45.5,912.0,866.6,682.4,91.3,957.4,867.7,30.4,279.1,892.3,289.8,783.7,784.0,631.8,787.4,192.2,777.8,5.1,161.9,855.1,709.5,662.6,79.6,770.2,694.0,100.4,2199.2,836.0,36.6,820.3,781.2,712.2,754.3,422.0,314.2,931.4,139.2,20.1,634.4,181.2
2022-07-03,16,Sunday,33.0,0.0,33.0,24.0,647.3,157.0,979.9,895.5,873.6,881.0,444.5,393.9,925.1,537.2,114.8,779.7,482.5,684.6,44.3,525.7,45.5,912.3,866.6,683.1,91.3,957.5,867.9,30.4,279.2,892.4,289.9,785.9,786.2,631.8,789.7,192.2,780.0,5.1,162.8,855.3,709.7,662.8,79.7,770.3,694.2,100.5,2199.3,836.5,36.7,820.4,781.2,712.2,754.3,422.0,314.2,931.4,139.2,20.1,634.4,181.2
2022-07-03,17,Sunday,31.0,0.0,33.0,24.0,650.8,159.3,981.1,897.8,874.8,882.8,444.9,394.0,925.5,537.7,115.2,779.9,482.7,684.6,44.4,525.7,45.5,912.6,866.7,683.8,91.4,957.6,868.0,30.4,279.2,892.4,289.9,788.2,788.5,631.8,792.0,192.2,782.4,5.1,163.8,855.6,709.8,662.9,79.7,770.4,694.4,100.7,2199.3,837.1,36.7,820.5,781.2,712.3,754.4,422.0,314.2,931.4,139.3,20.1,634.5,181.2
2022-07-03,18,Sunday,30.0,0.0,33.0,24.0,654.3,161.6,982.3,900.1,876.0,884.7,445.3,394.1,925.9,538.1,115.7,780.0,483.0,684.6,44.4,525.7,45.5,912.9,866.7,684.5,91.4,957.7,868.1,30.4,279.3,892.5,290.0,790.5,790.8,631.8,794.3,192.2,784.6,5.1,164.7,855.8,709.9,663.0,79.8,770.4,694.6,101.0,2199.3,837.6,36.7,820.6,781.2,712.3,754.4,422.1,314.2,931.4,139.3,20.1,634.5,181.2
2022-07-03,19,Sunday,29.0,0.0,33.0,24.0,657.8,163.9,983.5,902.4,877.2,886.6,445.8,394.2,926.3,538.5,116.2,780.1,483.3,684.6,44.5,525.7,45.5,913.2,866.8,685.2,91.4,957.8,868.2,30.4,279.3,892.6,290.0,792.8,793.1,631.8,796.6,192.2,786.9,5.1,165.7,856.1,710.1,663.0,79.8,770.5,694.8,101.3,2199.4,838.2,36.7,820.7,781.3,712.3,754.4,422.1,314.2,931.5,139.4,20.1,634.6,181.2
2022-07-03,20,Sunday,28.0,0.0,33.0,24.0,661.3,166.2,984.7,904.7,878.4,888.4,446.2,394.3,926.7,538.9,116.7,780.3,483.5,684.6,44.5,525.7,45.5,913.6,866.9,685.9,91.5,958.0,868.3,30.4,279.4,892.6,290.1,795.1,795.4,631.8,798.8,192.2,789.1,5.1,166.6,856.3,710.2,663.1,79.9,770.6,695.0,101.5,2199.4,838.7,36.7,820.8,781.3,712.3,754.4,422.1,314.2,931.5,139.4,20.1,634.6,181.2
2022-07-03,21,Sunday,28.0,0.0,33.0,24.0,664.8,168.4,986.0,907.0,879.7,890.3,446.6,394.5,927.1,539.3,117.2,780.4,483.8,684.7,44.6,525.7,45.5,913.9,866.9,686.6,91.5,958.1,868.4,30.4,279.4,892.7,290.1,797.4,797.7,631.8,801.1,192.2,791.4,5.1,167.5,856.5,710.3,663.1,79.9,770.7,695.2,101.8,2199.4,839.3,36.7,820.9,781.3,712.3,754.5,422.1,314.3,931.5,139.4,20.2,634.7,181.2
2022-07-03,22,Sunday,26.0,0.0,33.0,24.0,668.3,170.7,987.2,909.3,880.9,892.2,447.0,394.6,927.5,539.6,117.7,780.5,484.1,684.7,44.6,525.7,45.5,914.2,867.0,687.3,91.5,958.2,868.5,30.4,279.5,892.8,290.2,799.7,800.0,631.8,803.4,192.2,793.6,5.1,168.5,856.8,710.5,663.2,80.0,770.8,695.4,102.1,2199.4,839.9,36.7,821.0,781.3,712.4,754.5,422.1,314.3,931.5,139.5,20.2,634.7,181.3
2022-07-03,23,Sunday,26.0,0.0,33.0,24.0,671.8,172.9,988.5,911.5,882.1,894.0,447.4,394.8,927.8,540.0,118.2,780.6,484.3,684.7,44.7,525.7,45.5,914.6,867.1,688.0,91.6,958.3,868.6,30.4,279.5,892.9,290.2,802.0,802.3,631.8,805.6,192.2,795.9,5.1,169.4,857.0,710.6,663.2,80.0,770.9,695.5,102.3,2199.5,840.4,36.7,821.1,781.4,712.4,754.5,422.2,314.3,931.5,139.5,20.2,634.8,181.3
2022-07-04,0,Monday,26.0,0.0,32.0,25.0,675.2,175.1,989.7,913.7,883.4,895.8,447.8,394.9,928.2,540.4,118.7,780.7,484.6,684.7,44.7,525.7,45.5,914.9,867.1,688.6,91.6,958.4,868.7,30.4,279.6,892.9,290.3,804.2,804.5,631.8,807.8,192.2,798.1,5.1,170.3,857.2,710.8,663.3,80.1,771.0,695.7,102.6,2199.5,840.9,36.7,821.2,781.4,712.4,754.6,422.2,314.3,931.5,139.6,20.2,634.8,181.3
2022-07-04,1,Monday,26.0,0.0,32.0,25.0,678.5,177.2,991.0,915.8,884.6,897.5,448.1,395.0,928.6,540.8,119.1,780.9,484.8,684.7,44.8,525.7,45.5,915.2,867.2,689.3,91.6,958.5,868.7,30.4,279.6,893.0,290.3,806.4,806.7,631.8,810.0,192.2,800.3,5.1,171.2,857.5,710.9,663.3,80.2,771.1,695.9,102.9,2199.5,841.5,36.7,821.2,781.4,712.4,754.6,422.2,314.3,931.6,139.6,20.2,634.9,181.3
2022-07-04,2,Monday,25.0,0.0,32.0,25.0,681.8,179.3,992.1,917.9,885.8,899.2,448.5,395.2,929.0,541.2,119.6,781.0,485.0,684.7,44.8,525.7,45.5,915.5,867.2,690.0,91.6,958.6,868.8,30.4,279.6,893.0,290.4,808.5,808.8,631.8,812.1,192.2,802.4,5.1,172.1,857.7,711.0,663.4,80.2,771.1,696.1,103.1,2199.5,842.0,36.7,821.3,781.4,712.5,754.7,422.2,314.3,931.6,139.7,20.2,634.9,181.3
2022-07-04,3,Monday,25.0,0.0,32.0,25.0,685.0,181.4,993.3,919.9,887.0,900.9,448.9,395.3,929.3,541.5,120.0,781.1,485.2,684.7,44.9,525.7,45.5,915.8,867.3,690.7,91.7,958.7,868.9,30.4,279.6,893.1,290.4,810.6,810.9,631.8,814.2,192.2,804.4,5.1,173.0,857.9,711.1,663.4,80.3,771.2,696.3,103.4,2199.6,842.5,36.7,821.4,781.5,712.5,754.7,422.2,314.4,931.6,139.7,20.2,635.0,181.3
2022-07-04,4,Monday,25.0,0.0,32.0,25.0,688.1,183.4,994.4,921.9,888.1,902.6,449.2,395.4,929.7,541.9,120.5,781.2,485.4,684.8,44.9,525.7,45.5,916.0,867.3,691.4,91.7,958.8,869.0,30.4,279.7,893.1,290.5,812.7,813.0,631.8,816.2,192.2,806.5,5.1,173.9,858.1,711.2,663.5,80.3,771.2,696.4,103.7,2199.6,843.0,36.7,821.5,781.5,712.5,754.7,422.2,314.4,931.6,139.7,20.2,635.0,181.3
2022-07-04,5,Monday,24.0,0.0,32.0,25.0,691.2,185.4,995.5,924.0,889.2,904.2,449.6,395.6,930.0,542.3,120.9,781.3,485.6,684.8,45.0,525.7,45.5,916.3,867.3,692.1,91.7,958.9,869.1,30.4,279.7,893.2,290.5,814.7,815.0,631.8,818.2,192.2,808.5,5.1,174.7,858.3,711.3,663.5,80.4,771.3,696.6,103.9,2199.6,843.5,36.7,821.6,781.5,712.5,754.8,422.3,314.4,931.6,139.8,20.3,635.0,181.3
2022-07-04,6,Monday,25.0,0.0,32.0,25.0,694.2,187.4,996.6,925.9,890.2,905.8,449.9,395.7,930.4,542.6,121.4,781.4,485.7,684.8,45.0,525.7,45.5,916.5,867.4,692.7,91.7,959.0,869.2,30.4,279.7,893.3,290.6,816.7,817.0,631.8,820.2,192.2,810.4,5.1,175.6,858.5,711.4,663.6,80.4,771.3,696.8,104.2,2199.6,844.0,36.7,821.7,781.5,712.5,754.8,422.3,314.4,931.6,139.8,20.3,635.1,181.3
2022-07-04,7,Monday,26.0,0.0,32.0,25.0,697.4,189.4,997.7,928.0,891.3,907.5,450.3,395.8,930.8,543.0,121.9,781.5,485.9,684.8,45.0,525.7,45.5,916.7,867.4,693.4,91.8,959.1,869.3,30.4,279.8,893.3,290.6,818.8,819.1,631.8,822.3,192.2,812.5,5.1,176.4,858.7,711.5,663.7,80.4,771.3,697.0,104.5,2199.7,844.5,36.7,821.8,781.6,712.6,754.8,422.3,314.4,931.6,139.9,20.3,635.1,181.4
2022-07-04,8,Monday,27.0,0.0,32.0,25.0,700.7,191.6,998.8,930.2,892.5,909.2,450.8,395.9,931.1,543.4,122.3,781.6,486.2,684.8,45.1,525.7,45.5,917.0,867.5,694.1,91.8,959.2,869.4,30.4,279.8,893.4,290.7,821.0,821.3,631.8,824.5,192.2,814.7,5.1,177.3,858.9,711.6,663.9,80.5,771.4,697.1,104.7,2199.7,845.0,36.7,821.8,781.6,712.6,754.8,422.3,314.4,931.6,139.9,20.3,635.2,181.4
2022-07-04,9,Monday,29.0,0.0,32.0,25.0,704.8,194.1,0.4,932.7,894.0,911.2,451.3,396.0,931.5,543.8,122.8,781.8,486.5,684.8,45.2,525.9,45.6,917.3,867.5,694.8,91.8,959.4,869.5,30.4,279.9,893.5,290.8,823.5,823.8,631.8,827.0,192.2,817.2,5.1,178.3,859.2,711.7,664.0,80.6,771.5,697.3,105.0,2199.8,845.6,36.7,821.9,781.6,712.6,754.8,422.4,314.5,931.7,140.0,20.3,635.2,181.4
2022-07-04,10,Monday,30.0,0.0,32.0,25.0,709.5,197.1,2.1,935.7,895.8,913.5,452.0,396.1,932.0,544.2,123.4,782.1,486.8,684.9,45.2,526.1,45.8,917.6,867.6,695.7,91.9,959.5,869.7,30.4,279.9,893.6,290.9,826.2,826.5,631.8,829.7,192.2,819.9,5.1,179.4,859.6,711.8,664.2,80.6,771.5,697.6,105.2,2199.9,846.2,36.7,822.1,781.6,712.6,754.9,422.4,314.5,931.7,140.0,20.3,635.3,181.4
2022-07-04,11,Monday,31.0,0.0,32.0,25.0,714.3,200.1,3.9,938.7,897.5,915.9,452.6,396.2,932.5,544.7,124.1,782.3,487.1,684.9,45.3,526.3,45.9,917.9,867.6,696.6,91.9,959.6,869.9,30.4,280.0,893.8,291.0,829.0,829.4,631.8,832.5,192.2,822.7,5.1,180.6,860.0,711.9,664.4,80.7,771.6,697.8,105.4,2200.0,846.8,36.7,822.2,781.7,712.6,754.9,422.4,314.5,931.7,140.1,20.3,635.3,181.4
2022-07-04,12,Monday,31.0,0.0,32.0,25.0,719.1,203.3,5.6,941.8,899.3,918.3,453.3,396.2,932.9,545.2,124.7,782.6,487.4,684.9,45.4,526.5,46.0,918.2,867.7,697.5,92.0,959.7,870.1,30.4,280.1,893.9,291.1,831.8,832.2,631.8,835.3,192.2,825.5,5.1,181.7,860.4,712.0,664.6,80.8,771.6,698.0,105.7,2200.1,847.5,36.7,822.3,781.7,712.7,754.9,422.5,314.5,931.7,140.1,20.4,635.4,181.4
2022-07-04,13,Monday,32.0,0.0,32.0,25.0,724.0,206.3,7.4,944.9,901.1,920.7,454.0,396.3,933.4,545.7,125.3,782.9,487.8,685.0,45.4,526.7,46.2,918.5,867.7,698.4,92.0,959.9,870.3,30.5,280.2,894.1,291.2,834.6,834.9,631.8,838.0,192.2,828.2,5.1,182.9,860.8,712.2,664.8,80.8,771.7,698.2,105.9,2200.2,848.1,36.7,822.5,781.8,712.7,754.9,422.5,314.5,931.7,140.2,20.4,635.5,181.4
2022-07-04,14,Monday,32.0,6.0,32.0,25.0,728.8,209.4,9.2,948.0,902.9,923.1,454.7,396.4,933.9,546.3,125.9,783.1,488.1,685.0,45.5,527.0,46.3,918.9,867.8,699.3,92.0,960.0,870.4,30.5,280.2,894.2,291.3,837.4,837.7,631.8,840.8,192.2,831.0,5.1,184.0,861.2,712.3,665.0,80.9,771.7,698.4,106.1,2200.3,848.8,36.7,822.6,781.8,712.7,755.0,422.5,314.5,931.7,140.2,20.4,635.6,181.4
2022-07-04,15,Monday,32.0,0.0,32.0,25.0,733.7,212.5,11.0,951.1,904.7,925.6,455.3,396.5,934.4,546.8,126.6,783.4,488.4,685.1,45.6,527.2,46.4,919.1,867.8,700.2,92.1,960.2,870.6,30.5,280.3,894.3,291.4,840.3,840.6,631.8,843.7,192.2,833.9,5.1,185.3,861.6,712.4,665.2,81.0,771.8,698.6,106.4,2200.4,849.4,36.7,822.7,781.8,712.7,755.0,422.6,314.6,931.8,140.3,20.4,635.6,181.5
2022-07-04,16,Monday,31.0,0.0,32.0,25.0,738.6,215.6,12.8,954.2,906.5,928.0,456.0,396.6,934.9,547.3,127.2,783.7,488.8,685.1,45.6,527.4,46.6,919.4,867.9,701.2,92.1,960.3,870.8,30.5,280.4,894.5,291.5,843.1,843.5,631.8,846.6,192.2,836.7,5.1,186.5,862.0,712.5,665.3,81.0,771.9,698.8,106.7,2200.5,850.1,36.7,822.9,781.9,712.7,755.0,422.6,314.6,931.8,140.3,20.4,635.7,181.5
2022-07-04,17,Monday,31.0,17.0,32.0,25.0,743.4,218.6,14.6,957.3,908.2,930.4,456.6,396.6,935.4,547.8,127.8,783.9,489.1,685.1,45.7,527.6,46.7,919.6,867.9,702.2,92.2,960.4,871.0,30.5,280.4,894.6,291.5,845.9,846.2,631.8,849.3,192.2,839.5,5.1,187.6,862.3,712.6,665.5,81.1,771.9,699.0,106.9,2200.5,850.7,36.8,823.0,781.9,712.8,755.0,422.6,314.6,931.8,140.4,20.5,635.8,181.5
2022-07-04,18,Monday,30.0,4.0,32.0,25.0,747.9,221.6,16.0,960.3,909.7,932.7,457.3,396.8,935.9,548.3,128.4,784.1,489.4,685.2,45.8,527.6,46.7,919.9,868.0,703.1,92.2,960.6,871.1,30.5,280.5,894.7,291.6,848.7,849.0,631.8,852.1,192.2,842.3,5.1,188.8,862.7,712.8,665.7,81.1,772.0,699.2,107.1,2200.6,851.3,36.8,823.1,782.0,712.8,755.1,422.7,314.6,931.8,140.5,20.5,635.9,181.5
2022-07-04,19,Monday,29.0,0.0,32.0,25.0,752.0,224.4,17.5,963.0,911.1,934.9,457.9,396.9,936.4,548.8,128.9,784.4,489.7,685.2,45.8,527.6,46.7,920.3,868.0,704.0,92.2,960.7,871.3,30.5,280.6,894.9,291.7,851.4,851.7,631.8,854.8,192.2,844.9,5.1,189.9,863.0,712.9,665.9,81.2,772.1,699.4,107.4,2200.7,851.9,36.8,823.3,782.0,712.8,755.1,422.7,314.6,931.8,140.5,20.5,635.9,181.5
2022-07-04,20,Monday,28.0,3.0,32.0,25.0,756.0,227.0,18.9,965.6,912.5,937.0,458.3,397.1,936.8,549.3,129.5,784.5,490.0,685.2,45.9,527.6,46.7,920.6,868.1,704.8,92.3,960.8,871.4,30.5,280.6,895.0,291.8,853.9,854.2,631.8,857.2,192.2,847.4,5.1,190.8,863.3,713.0,666.0,81.2,772.2,699.6,107.7,2200.7,852.4,36.8,823.4,782.0,712.8,755.1,422.7,314.7,931.9,140.6,20.5,636.0,181.5
2022-07-04,21,Monday,27.0,0.0,32.0,25.0,759.8,229.5,20.2,968.1,913.8,939.1,458.8,397.2,937.2,549.7,130.0,784.7,490.3,685.2,45.9,527.6,46.7,921.0,868.2,705.5,92.3,960.9,871.5,30.5,280.7,895.0,291.8,856.3,856.6,631.8,859.6,192.2,849.7,5.1,191.8,863.6,713.2,666.0,81.3,772.3,699.8,107.9,2200.7,853.0,36.8,823.5,782.1,712.9,755.2,422.7,314.7,931.9,140.6,20.5,636.1,181.5
2022-07-04,22,Monday,26.0,0.0,32.0,25.0,763.5,231.9,21.4,970.6,915.1,941.1,459.2,397.4,937.6,550.1,130.5,784.8,490.5,685.2,46.0,527.6,46.7,921.3,868.2,706.2,92.3,961.0,871.6,30.5,280.7,895.1,291.9,858.6,859.0,631.8,862.0,192.2,852.1,5.1,192.7,863.9,713.3,666.1,81.3,772.4,700.0,108.2,2200.8,853.5,36.8,823.6,782.1,712.9,755.2,422.8,314.7,931.9,140.7,20.5,636.1,181.5
2022-07-04,23,Monday,26.0,0.0,32.0,25.0,767.1,234.3,22.7,972.9,916.3,943.0,459.6,397.6,938.0,550.5,130.9,785.0,490.8,685.3,46.0,527.6,46.7,921.6,868.3,706.9,92.4,961.2,871.7,30.6,280.8,895.2,291.9,860.9,861.3,631.8,864.2,192.2,854.3,5.1,193.6,864.1,713.5,666.2,81.4,772.5,700.2,108.5,2200.8,854.0,36.8,823.7,782.1,712.9,755.2,422.8,314.7,931.9,140.7,20.5,636.2,181.6
2022-07-05,0,Tuesday,26.0,0.0,31.0,25.0,770.6,236.5,23.9,975.2,917.6,944.9,460.1,397.7,938.4,550.9,131.4,785.1,491.1,685.3,46.1,527.6,46.7,922.0,868.3,707.6,92.4,961.3,871.8,30.6,280.8,895.2,292.0,863.2,863.5,631.8,866.5,192.2,856.6,5.1,194.6,864.4,713.6,666.2,81.4,772.6,700.4,108.8,2200.8,854.6,36.8,823.8,782.1,712.9,755.3,422.8,314.7,931.9,140.8,20.6,636.2,181.6
2022-07-05,1,Tuesday,25.0,0.0,31.0,25.0,774.0,238.7,25.1,977.4,918.8,946.7,460.4,397.9,938.8,551.3,131.9,785.2,491.3,685.3,46.1,527.6,46.7,922.3,868.4,708.3,92.4,961.4,871.8,30.6,280.9,895.3,292.1,865.4,865.7,631.8,868.6,192.2,858.7,5.1,195.4,864.6,713.8,666.3,81.5,772.6,700.5,109.0,2200.8,855.1,36.8,823.9,782.2,713.0,755.3,422.8,314.7,931.9,140.8,20.6,636.3,181.6
2022-07-05,2,Tuesday,25.0,0.0,31.0,25.0,777.4,240.9,26.4,979.5,920.0,948.4,460.8,398.0,939.2,551.7,132.3,785.3,491.5,685.3,46.2,527.6,46.7,922.6,868.4,709.0,92.4,961.5,871.9,30.6,280.9,895.4,292.1,867.5,867.8,631.8,870.7,192.2,860.8,5.1,196.3,864.8,713.9,666.3,81.5,772.7,700.7,109.3,2200.9,855.6,36.8,824.0,782.2,713.0,755.3,422.8,314.8,931.9,140.8,20.6,636.3,181.6
2022-07-05,3,Tuesday,25.0,0.0,31.0,25.0,780.6,243.0,27.5,981.6,921.2,950.2,461.2,398.2,939.5,552.1,132.8,785.4,491.7,685.3,46.2,527.6,46.7,922.9,868.5,709.8,92.5,961.6,872.0,30.6,280.9,895.4,292.2,869.6,869.9,631.8,872.7,192.2,862.8,5.1,197.1,865.0,714.0,666.4,81.5,772.7,700.9,109.6,2200.9,856.0,36.8,824.0,782.2,713.0,755.4,422.9,314.8,932.0,140.9,20.6,636.3,181.6
2022-07-05,4,Tuesday,25.0,0.0,31.0,25.0,783.8,245.1,28.7,983.7,922.3,951.9,461.6,398.3,939.9,552.5,133.2,785.6,492.0,685.3,46.3,527.6,46.7,923.1,868.5,710.4,92.5,961.7,872.1,30.6,281.0,895.5,292.2,871.6,871.9,631.8,874.7,192.2,864.8,5.1,197.9,865.2,714.1,666.4,81.6,772.8,701.1,109.9,2200.9,856.5,36.8,824.1,782.2,713.0,755.4,422.9,314.8,932.0,140.9,20.6,636.4,181.6
2022-07-05,5,Tuesday,25.0,0.0,31.0,25.0,787.0,247.1,29.8,985.8,923.4,953.6,461.9,398.4,940.3,552.9,133.6,785.7,492.2,685.4,46.3,527.6,46.7,923.3,868.6,711.1,92.5,961.8,872.2,30.6,281.0,895.5,292.3,873.6,873.9,631.8,876.7,192.2,866.8,5.1,198.8,865.5,714.2,666.5,81.6,772.8,701.2,110.1,2200.9,857.0,36.8,824.2,782.3,713.0,755.4,422.9,314.8,932.0,141.0,20.6,636.4,181.6
2022-07-05,6,Tuesday,25.0,0.0,31.0,25.0,790.1,249.1,30.9,987.8,924.5,955.2,462.3,398.5,940.6,553.2,134.1,785.8,492.4,685.4,46.4,527.6,46.7,923.5,868.6,711.8,92.6,961.9,872.3,30.6,281.0,895.6,292.3,875.6,875.9,631.8,878.7,192.2,868.8,5.1,199.6,865.7,714.3,666.6,81.7,772.8,701.4,110.4,2200.9,857.4,36.8,824.3,782.3,713.1,755.5,422.9,314.8,932.0,141.0,20.6,636.4,181.6
2022-07-05,7,Tuesday,26.0,0.0,31.0,25.0,793.3,251.2,32.0,989.9,925.6,956.9,462.7,398.6,941.0,553.6,134.5,785.9,492.6,685.4,46.4,527.6,46.7,923.8,868.6,712.5,92.6,962.0,872.4,30.6,281.1,895.6,292.4,877.7,878.0,631.8,880.7,192.2,870.8,5.1,200.4,865.9,714.4,666.7,81.7,772.9,701.6,110.7,2201.0,857.9,36.8,824.3,782.3,713.1,755.5,422.9,314.8,932.0,141.1,20.6,636.5,181.6
